Image,Predicted-Lymphocyte
img_2154,0
img_2155,1
img_2156,0
img_2157,1
img_2158,1
img_2159,3
img_2160,2
img_2161,0
img_2162,4
img_2163,1
img_2164,3
img_2165,13
img_2166,2
img_2167,3
img_2168,0
img_2169,5
img_2170,3
img_2171,12
img_2172,1
img_2173,5
img_2174,0
img_2175,4
img_2176,3
img_2177,12
img_2178,1
img_2179,4
img_2180,1
img_2181,9
img_2182,0
img_2183,2
img_2184,0
img_2185,0
img_2186,2
img_2187,9
img_2188,0
img_2189,1
img_2190,2
img_2191,4
img_2192,1
img_2193,7
img_2194,2
img_2195,3
img_2196,22
img_2197,1
img_2198,0
img_2199,3
img_2200,0
img_2201,7
img_2202,1
img_2203,6
img_2204,3
img_2205,1
img_2206,1
img_2207,8
img_2208,4
img_2209,1
img_2210,0
img_2211,6
img_2212,1
img_2213,3
img_2214,5
img_2215,2
img_2216,0
img_2217,2
img_2218,4
img_2219,4
img_2220,1
img_2221,1
img_2222,4
img_2223,16
img_2224,2
img_2225,2
img_2226,1
img_2227,0
img_2228,7
img_2229,2
img_2230,0
img_2231,0
img_2232,0
img_2233,12
img_2234,11
img_2235,8
img_2236,2
img_2237,5
img_2238,5
img_2239,12
img_2240,0
img_2241,6
img_2242,37
img_2243,3
img_2244,3
img_2245,1
img_2246,3
img_2247,1
img_2248,0
img_2249,1
img_2250,1
img_2251,1
img_2252,6
img_2253,7
img_2254,2
img_2255,6
img_2256,8
img_2257,5
img_2258,12
img_2259,2
img_2260,12
img_2261,17
img_2262,4
img_2263,2
img_2264,2
img_2265,0
img_2266,2
img_2267,0
img_2268,4
img_2269,1
img_2270,1
img_2271,2
img_2272,0
img_2273,1
img_2274,0
img_2275,0
img_2276,5
img_2277,0
img_2278,3
img_2279,2
img_2280,1
img_2281,23
img_2282,0
img_2283,1
img_2284,0
img_2285,1
img_2286,1
img_2287,2
img_2288,1
img_2289,10
img_2290,3
img_2291,0
img_2292,0
img_2293,5
img_2294,0
img_2295,0
img_2296,9
img_2297,1
img_2298,3
img_2299,9
img_2300,1
img_2301,5
img_2302,1
img_2303,5
img_2304,1
img_2305,7
img_2306,1
img_2307,3
img_2308,3
img_2309,3
img_2310,1
img_2311,0
img_2312,1
img_2314,0
img_2315,0
img_2316,0
img_2317,11
img_2318,2
img_2319,0
img_2320,1
img_2321,0
img_2322,4
img_2323,0
img_2324,1
img_2325,4
img_2326,3
img_2327,1
img_2328,20
img_2329,1
img_2330,0
img_2331,4
img_2332,9
img_2333,0
img_2334,2
img_2335,0
img_2336,5
img_2337,1
img_2338,1
img_2339,0
img_2340,0
img_2341,5
img_2342,3
img_2343,1
img_2344,0
img_2346,19
img_2347,3
img_2348,16
img_2349,5
img_2350,0
img_2351,0
img_2352,1
img_2354,0
img_2355,7
img_2356,0
img_2357,0
img_2358,1
img_2359,0
img_2360,16
img_2361,4
img_2362,15
img_2363,1
img_2364,6
img_2365,1
img_2366,15
img_2367,3
img_2368,2
img_2369,0
img_2370,0
img_2371,23
img_2372,11
img_2373,4
img_2374,4
img_2375,1
img_2376,1
img_2378,0
img_2379,3
img_2380,1
img_2381,3
img_2382,0
img_2383,0
img_2384,2
img_2385,5
img_2386,0
img_2387,2
img_2388,4
img_2389,1
img_2390,4
img_2391,1
img_2392,2
img_2393,2
img_2394,5
img_2395,3
img_2396,8
img_2397,3
img_2398,2
img_2399,1
img_2400,0
img_2401,1
img_2402,8
img_2403,4
img_2404,7
img_2405,3
img_2406,1
img_2407,1
img_2408,4
img_2409,12
img_2410,1
img_2411,0
img_2412,7
img_2413,1
img_2414,0
img_2415,11
img_2416,3
img_2417,4
img_2418,0
img_2419,1
img_2420,7
img_2421,3
img_2422,2
img_2423,4
img_2424,3
img_2425,2
img_2426,3
img_2427,0
img_2428,4
img_2429,1
img_2430,6
img_2431,8
img_2432,2
img_2433,8
img_2434,5
img_2435,3
img_2436,0
img_2437,2
img_2438,4
img_2439,0
img_2440,3
img_2441,0
img_2442,2
img_2443,2
img_2444,6
img_2445,4
img_2446,1
img_2447,2
img_2448,4
img_2449,10
img_2450,1
img_2451,0
img_2452,5
img_2453,0
img_2454,0
img_2455,0
img_2456,1
img_2457,1
img_2458,26
img_2459,0
img_2460,1
img_2461,0
img_2462,2
img_2463,10
img_2464,1
img_2465,0
img_2466,1
img_2467,0
img_2468,12
img_2469,0
img_2470,0
img_2471,0
img_2472,0
img_2473,0
img_2474,1
img_2475,0
img_2476,5
img_2477,13
img_2478,1
img_2479,5
img_2480,1
img_2481,3
img_2482,1
img_2483,3
img_2484,2
img_2485,1
img_2486,6
img_2487,0
img_2488,3
img_2489,1
img_2490,18
img_2491,1
img_2492,1
img_2493,3
img_2494,0
img_2495,8
img_2496,0
img_2497,0
img_2498,0
img_2499,0
img_2500,0
img_2501,0
img_2502,0
img_2503,8
img_2504,2
img_2505,2
img_2506,1
img_2507,0
img_2508,8
img_2509,2
img_2510,2
img_2511,0
img_2512,4
img_2513,4
img_2514,3
img_2515,2
img_2516,0
img_2517,1
img_2518,7
img_2519,9
img_2520,4
img_2521,3
img_2522,0
img_2523,4
img_2524,8
img_2525,2
img_2526,0
img_2527,0
img_2528,0
img_2529,3
img_2530,5
img_2531,1
img_2532,1
img_2533,3
img_2534,8
img_2535,3
img_2536,9
img_2537,1
img_2538,1
img_2539,2
img_2540,0
img_2541,1
img_2542,1
img_2543,5
img_2544,30
img_2545,1
img_2546,1
img_2547,3
img_2548,0
img_2549,2
img_2550,2
img_2551,0
img_2552,5
img_2553,0
img_2554,5
img_2555,4
img_2556,0
img_2557,2
img_2558,0
img_2559,0
img_2560,3
img_2561,2
img_2562,1
img_2563,7
img_2564,15
img_2565,3
img_2566,1
img_2567,0
img_2568,9
img_2569,0
img_2570,0
img_2571,0
img_2572,0
img_2573,2
img_2574,0
img_2575,0
img_2576,0
img_2577,0
img_2578,0
img_2579,3
img_2580,1
img_2581,2
img_2582,3
img_2583,1
img_2584,5
img_2585,5
img_2586,6
img_2587,0
img_2588,8
img_2589,0
img_2590,1
img_2591,1
img_2592,1
img_2593,1
img_2594,3
img_2595,0
img_2596,0
img_2597,5
img_2598,0
img_2599,3
img_2600,4
img_2601,5
img_2602,14
img_2603,9
img_2604,3
img_2605,1
img_2606,1
img_2607,8
img_2608,8
img_2609,1
img_2610,1
img_2611,0
img_2612,0
img_2613,2
img_2614,0
img_2615,1
img_2616,0
img_2617,1
img_2618,8
img_2619,1
img_2620,0
img_2621,2
img_2622,0
img_2623,0
img_2624,1
img_2625,2
img_2626,1
img_2627,0
img_2628,4
img_2629,3
img_2630,5
img_2631,3
img_2632,0
img_2633,3
img_2634,21
img_2635,30
img_2636,1
img_2637,1
img_2638,2
img_2639,2
img_2640,22
img_2641,5
img_2642,6
img_2643,3
img_2644,3
img_2645,0
img_2646,6
img_2647,6
img_2648,2
img_2649,0
img_2651,2
img_2652,4
img_2653,4
img_2654,0
img_2655,0
img_2656,0
img_2657,1
img_2658,5
img_2659,2
img_2660,0
img_2661,4
img_2662,3
img_2664,12
img_2665,5
img_2666,4
img_2667,2
img_2668,14
img_2669,1
img_2670,3
img_2671,10
img_2672,16
img_2673,2
img_2674,13
img_2675,3
img_2676,2
img_2677,5
img_2678,4
img_2679,0
img_2680,7
img_2681,1
img_2682,8
img_2683,2
img_2684,1
img_2685,2
img_2686,1
img_2687,0
img_2688,0
img_2689,0
img_2690,0
img_2691,5
img_2692,1
img_2693,0
img_2694,3
img_2695,1
img_2696,2
img_2697,8
img_2698,3
img_2699,3
img_2700,1
img_2701,1
img_2702,1
img_2703,8
img_2704,4
img_2705,3
img_2706,3
img_2707,0
img_2708,3
img_2709,5
img_2710,6
img_2711,7
img_2712,0
img_2713,1
img_2714,0
img_2715,0
img_2716,10
img_2717,0
img_2718,0
img_2719,14
img_2720,0
img_2721,3
img_2722,12
img_2723,0
img_2724,3
img_2725,10
img_2726,4
img_2727,0
img_2728,0
img_2729,4
img_2730,0
img_2731,0
img_2732,13
img_2733,9
img_2734,4
img_2735,3
img_2736,5
img_2737,1
img_2738,6
img_2739,14
img_2740,1
img_2741,0
img_2742,0
img_2743,2
img_2744,0
img_2745,2
img_2746,0
img_2747,2
img_2748,4
img_2749,3
img_2750,0
img_2751,0
img_2752,0
img_2753,0
img_2754,6
img_2755,1
img_2756,3
img_2757,3
img_2758,2
img_2759,4
img_2760,1
img_2761,0
img_2762,2
img_2763,16
img_2764,0
img_2765,1
img_2766,3
img_2767,7
img_2768,3
img_2769,0
img_2770,18
img_2771,2
img_2772,2
img_2773,4
img_2774,1
img_2775,5
img_2776,0
img_2777,4
img_2778,0
img_2779,0
img_2780,1
img_2781,0
img_2782,0
img_2783,1
img_2784,0
img_2785,13
img_2786,6
img_2787,4
img_2788,14
img_2789,0
img_2790,3
img_2791,14
img_2792,5
img_2793,2
img_2794,0
img_2795,1
img_2796,0
img_2797,0
img_2798,3
img_2799,3
img_2800,0
img_2801,13
img_2802,6
img_2803,4
img_2804,0
img_2805,3
img_2806,0
img_2807,0
img_2808,2
img_2809,2
img_2810,1
img_2811,1
img_2812,4
img_2813,8
img_2814,2
img_2815,0
img_2816,2
img_2817,15
img_2818,5
img_2819,5
img_2820,0
img_2821,3
img_2822,8
img_2823,0
img_2824,1
img_2825,0
img_2826,11
img_2827,1
img_2828,1
img_2829,3
img_2830,0
img_2831,1
img_2832,5
img_2833,4
img_2834,0
img_2835,0
img_2836,0
img_2837,1
img_2838,0
img_2839,1
img_2840,3
img_2841,4
img_2842,0
img_2843,0
img_2844,7
img_2845,5
img_2846,1
img_2847,0
img_2848,1
img_2849,7
img_2850,9
img_2851,0
img_2852,0
img_2853,0
img_2854,0
img_2855,1
img_2856,2
img_2857,1
img_2858,2
img_2859,0
img_2860,0
img_2861,2
img_2862,0
img_2863,3
img_2864,9
img_2865,1
img_2866,1
img_2867,12
img_2868,7
img_2869,0
img_2870,23
img_2871,0
img_2872,4
img_2873,1
img_2874,3
img_2875,2
img_2876,1
img_2877,3
img_2878,1
img_2879,1
img_2880,4
img_2881,0
img_2882,0
img_2883,0
img_2884,4
img_2885,3
img_2886,0
img_2887,9
img_2888,3
img_2889,4
img_2890,7
img_2891,0
img_2892,7
img_2893,1
img_2894,2
img_2895,0
img_2896,4
img_2897,2
img_2898,2
img_2899,2
img_2900,6
img_2901,1
img_2902,3
img_2903,0
img_2904,1
img_2905,1
img_2906,17
img_2907,1
img_2908,1
img_2909,0
img_2910,3
img_2911,2
img_2912,13
img_2913,0
img_2914,0
img_2915,5
img_2916,4
img_2917,13
img_2918,4
img_2919,1
img_2920,3
img_2921,3
img_2922,1
img_2923,1
img_2924,5
img_2925,1
img_2926,5
img_2927,6
img_2928,3
img_2929,1
img_2930,2
img_2931,0
img_2932,3
img_2933,1
img_2934,1
img_2935,0
img_2936,1
img_2937,10
img_2938,1
img_2939,0
img_2940,0
img_2941,9
img_2942,0
img_2943,1
img_2944,17
img_2945,3
img_2946,2
img_2947,1
img_2948,1
img_2949,8
img_2950,0
img_2951,1
img_2952,0
img_2953,1
img_2954,1
img_2955,0
img_2956,0
img_2957,19
img_2958,4
img_2959,0
img_2960,1
img_2961,4
img_2962,4
img_2963,2
img_2964,0
img_2965,21
img_2966,2
img_2967,1
img_2968,15
img_2969,6
img_2970,1
img_2971,1
img_2972,1
img_2973,3
img_2974,1
img_2975,1
img_2976,12
img_2977,9
img_2978,1
img_2979,3
img_2980,2
img_2981,0
img_2982,1
img_2983,2
img_2984,1
img_2985,0
img_2986,2
img_2987,1
img_2988,1
img_2989,2
img_2990,1
img_2991,1
img_2992,3
img_2993,0
img_2994,4
img_2995,2
img_2996,10
img_2997,5
img_2998,0
img_2999,3
img_3000,9
img_3001,1
img_3002,3
img_3003,2
img_3004,2
img_3005,3
img_3006,18
img_3007,4
img_3008,4
img_3009,8
img_3010,13
img_3011,0
img_3012,1
img_3013,3
img_3014,2
img_3015,10
img_3016,1
img_3017,7
img_3018,1
img_3019,5
img_3020,3
img_3021,8
img_3022,1
img_3023,1
img_3024,4
img_3025,3
img_3026,1
img_3027,1
img_3028,2
img_3029,2
img_3030,2
img_3031,2
img_3032,8
img_3033,1
img_3034,1
img_3035,0
img_3036,5
img_3037,4
img_3038,1
img_3039,6
img_3040,9
img_3041,0
img_3042,0
img_3043,1
img_3044,6
img_3045,2
img_3046,1
img_3047,24
img_3048,0
img_3049,2
img_3050,2
img_3051,1
img_3052,8
img_3053,5
img_3054,4
img_3055,1
img_3056,5
img_3057,3
img_3058,5
img_3059,4
img_3060,10
img_3061,0
img_3062,3
img_3063,2
img_3064,2
img_3065,1
img_3066,0
img_3067,0
img_3068,18
img_3069,4
img_3070,11
img_3071,2
img_3072,0
img_3073,1
img_3074,1
img_3075,1
img_3076,8
img_3077,3
img_3078,1
img_3079,0
img_3080,1
img_3081,7
img_3082,1
img_3083,11
img_3084,4
img_3085,0
img_3086,0
img_3087,5
img_3088,7
img_3089,3
img_3090,1
img_3091,2
img_3092,9
img_3093,2
img_3094,2
img_3095,1
img_3096,0
img_3097,1
img_3098,3
img_3099,2
img_3100,5
img_3101,0
img_3102,7
img_3103,1
img_3104,5
img_3105,7
img_3106,6
img_3107,1
img_3108,0
img_3109,11
img_3110,5
img_3111,5
img_3112,1
img_3113,2
img_3114,3
img_3115,2
img_3116,0
img_3117,2
img_3118,3
img_3119,4
img_3120,6
img_3121,1
img_3122,4
img_3123,8
img_3124,29
img_3125,0
img_3126,6
img_3127,3
img_3128,2
img_3129,3
img_3130,5
img_3131,1
img_3132,10
img_3133,3
img_3134,6
img_3135,1
img_3136,0
img_3137,2
img_3138,15
img_3139,0
img_3140,6
img_3141,1
img_3142,2
img_3143,3
img_3144,5
img_3145,24
img_3146,2
img_3147,0
img_3148,4
img_3149,6
img_3150,6
img_3151,1
img_3152,0
img_3153,4
img_3154,0
img_3155,6
img_3156,1
img_3157,2
img_3158,0
img_3159,1
img_3160,3
img_3161,0
img_3162,0
img_3163,1
img_3164,8
img_3165,3
img_3166,3
img_3167,7
img_3168,5
img_3169,0
img_3170,1
img_3171,1
img_3172,2
img_3173,1
img_3174,1
img_3175,2
img_3176,0
img_3177,1
img_3178,2
img_3179,3
img_3180,1
img_3181,4
img_3182,1
img_3183,4
img_3184,0
img_3185,7
img_3186,2
img_3187,5
img_3188,2
img_3189,1
img_3190,0
img_3191,0
img_3192,2
img_3193,2
img_3194,0
img_3195,1
img_3196,3
img_3197,1
img_3198,6
img_3199,1
img_3200,11
img_3201,1
img_3202,7
img_3203,7
img_3204,16
img_3205,3
img_3206,2
img_3207,0
img_3208,3
img_3209,1
img_3210,21
img_3211,0
img_3212,1
img_3213,2
img_3214,0
img_3215,13
img_3216,0
img_3217,14
img_3218,0
img_3219,5
img_3220,5
img_3221,1
img_3222,0
img_3223,21
img_3224,20
img_3225,2
img_3226,4
img_3227,6
img_3229,1
img_3230,0
img_3231,1
img_3232,2
img_3233,13
img_3234,2
img_3235,2
img_3236,0
img_3237,1
img_3238,1
img_3239,12
img_3240,3
img_3241,0
img_3242,11
img_3243,9
img_3244,3
img_3245,1
img_3246,2
img_3247,0
img_3248,2
img_3249,8
img_3250,12
img_3251,3
img_3252,2
img_3253,1
img_3254,3
img_3255,1
img_3256,0
img_3257,3
img_3258,1
img_3259,6
img_3260,0
img_3261,4
img_3262,2
img_3263,2
img_3264,4
img_3265,1
img_3266,0
img_3267,6
img_3268,19
img_3269,0
img_3270,3
img_3271,2
img_3272,8
img_3273,0
img_3274,0
img_3275,15
img_3276,1
img_3277,2
img_3278,0
img_3279,3
img_3280,1
img_3281,0
img_3282,2
img_3283,2
img_3284,9
img_3285,0
img_3286,1
img_3287,1
img_3288,3
img_3289,0
img_3290,19
img_3291,11
img_3292,5
img_3293,0
img_3294,3
img_3295,2
img_3296,9
img_3297,5
img_3298,6
img_3299,5
img_3300,2
img_3301,1
img_3302,5
img_3303,2
img_3304,11
img_3305,2
img_3306,2
img_3307,1
img_3308,13
img_3309,2
img_3310,11
img_3311,1
img_3312,4
img_3313,0
img_3314,2
img_3315,0
img_3316,21
img_3317,0
img_3318,12
img_3319,4
img_3320,3
img_3321,0
img_3322,2
img_3323,16
img_3324,3
img_3325,10
img_3326,5
img_3327,11
img_3328,3
img_3329,2
img_3330,2
img_3331,2
img_3332,0
img_3333,1
img_3334,2
img_3335,0
img_3336,3
img_3337,5
img_3338,0
img_3339,5
img_3340,12
img_3341,0
img_3342,0
img_3343,29
img_3344,3
img_3345,2
img_3346,0
img_3347,1
img_3348,1
img_3349,0
img_3350,1
img_3351,1
img_3352,5
img_3353,1
img_3354,8
img_3355,3
img_3356,5
img_3357,19
img_3358,3
img_3359,0
img_3360,3
img_3361,1
img_3362,6
img_3363,2
img_3364,2
img_3365,6
img_3366,0
img_3367,9
img_3368,0
img_3369,1
img_3370,2
img_3371,5
img_3372,10
img_3373,1
img_3374,0
img_3375,2
img_3376,3
img_3377,0
img_3378,19
img_3379,2
img_3380,0
img_3381,0
img_3382,2
img_3383,1
img_3384,1
img_3385,1
img_3386,0
img_3387,1
img_3388,7
img_3389,0
img_3390,6
img_3391,5
img_3392,6
img_3393,12
img_3394,2
img_3395,4
img_3396,1
img_3397,2
img_3398,0
img_3399,0
img_3400,1
img_3401,0
img_3402,16
img_3403,6
img_3404,3
img_3405,1
img_3406,5
img_3407,12
img_3408,2
img_3409,2
img_3410,3
img_3411,0
img_3412,6
img_3413,6
img_3414,1
img_3415,2
img_3416,2
img_3417,3
img_3418,8
img_3419,2
img_3420,3
img_3421,2
img_3422,1
img_3423,11
img_3424,2
img_3425,1
img_3426,0
img_3427,5
img_3428,3
img_3429,1
img_3430,0
img_3431,0
img_3432,1
img_3433,2
img_3434,2
img_3435,1
img_3436,2
img_3437,0
img_3438,1
img_3439,9
img_3440,1
img_3441,1
img_3442,2
img_3443,3
img_3444,1
img_3445,1
img_3446,2
img_3447,13
img_3448,1
img_3449,4
img_3450,6
img_3451,7
img_3452,0
img_3453,1
img_3454,1
img_3455,3
img_3456,7
img_3457,7
img_3458,4
img_3459,1
img_3460,0
img_3461,4
img_3462,5
img_3463,0
img_3464,1
img_3465,2
img_3466,0
img_3467,1
img_3468,8
img_3469,1
img_3470,4
img_3471,12
img_3472,23
img_3473,4
img_3474,0
img_3475,1
img_3476,2
img_3477,0
img_3478,4
img_3479,1
img_3480,0
img_3481,2
img_3482,2
img_3483,2
img_3484,2
img_3485,2
img_3486,1
img_3487,13
img_3488,0
img_3489,3
img_3490,3
img_3491,19
img_3492,0
img_3493,6
img_3494,1
img_3495,0
img_3496,1
img_3497,2
img_3498,4
img_3499,4
img_3500,2
img_3501,2
img_3502,3
img_3503,2
img_3504,2
img_3505,1
img_3506,16
img_3507,0
img_3508,5
img_3509,0
img_3510,1
img_3511,0
img_3513,5
img_3514,1
img_3515,0
img_3516,0
img_3517,5
img_3518,2
img_3519,10
img_3520,9
img_3521,0
img_3522,1
img_3523,0
img_3524,0
img_3525,2
img_3526,1
img_3527,6
img_3528,0
img_3529,11
img_3530,0
img_3531,0
img_3532,4
img_3533,2
img_3534,2
img_3535,12
img_3536,1
img_3537,7
img_3538,3
img_3539,17
img_3540,1
img_3541,0
img_3542,3
img_3543,6
img_3544,3
img_3545,5
img_3546,1
img_3547,3
img_3548,1
img_3549,1
img_3550,6
img_3551,0
img_3552,3
img_3553,17
img_3554,3
img_3555,2
img_3556,9
img_3557,0
img_3558,1
img_3559,9
img_3560,4
img_3561,7
img_3562,1
img_3563,4
img_3564,1
img_3565,0
img_3566,4
img_3567,3
img_3568,3
img_3569,1
img_3570,1
img_3571,0
img_3572,1
img_3573,1
img_3574,2
img_3575,8
img_3576,2
img_3577,1
img_3578,4
img_3579,0
img_3580,0
img_3581,1
img_3582,7
img_3583,5
img_3584,1
img_3585,3
img_3586,3
img_3587,0
img_3588,8
img_3589,0
img_3590,8
img_3591,3
img_3592,1
img_3593,1
img_3594,2
img_3595,3
img_3596,0
img_3597,2
img_3598,0
img_3599,0
img_3600,0
img_3601,3
img_3602,3
img_3603,0
img_3604,3
img_3605,5
img_3606,16
img_3607,7
img_3608,4
img_3609,11
img_3610,1
img_3611,0
img_3612,2
img_3613,0
img_3614,9
img_3615,2
img_3616,0
img_3617,3
img_3618,6
img_3619,2
img_3620,0
img_3621,13
img_3622,3
img_3623,20
img_3624,2
img_3625,2
img_3626,9
img_3627,0
img_3628,5
img_3629,0
img_3630,0
img_3631,0
img_3632,3
img_3633,1
img_3634,1
img_3635,2
img_3636,0
img_3637,0
img_3638,1
img_3639,5
img_3640,1
img_3641,0
img_3642,1
img_3643,5
img_3644,0
img_3645,2
img_3646,4
img_3647,8
img_3648,2
img_3649,0
img_3650,0
img_3651,5
img_3652,6
img_3653,2
img_3654,0
img_3655,6
img_3656,1
img_3657,0
img_3658,8
img_3659,1
img_3660,2
img_3661,2
img_3662,2
img_3663,0
img_3664,2
img_3665,3
img_3666,0
img_3667,2
img_3668,0
img_3669,6
img_3670,9
img_3671,1
img_3672,0
img_3673,2
img_3674,4
img_3675,0
img_3676,2
img_3677,18
img_3678,4
img_3679,0
img_3680,0
img_3681,0
img_3682,3
img_3683,5
img_3684,2
img_3685,16
img_3686,7
img_3687,1
img_3688,11
img_3689,0
img_3690,6
img_3691,3
img_3692,0
img_3693,1
img_3694,2
img_3695,7
img_3696,9
img_3697,4
img_3698,0
img_3699,11
img_3700,4
img_3701,4
img_3702,7
img_3703,3
img_3704,4
img_3705,0
img_3706,3
img_3707,0
img_3708,0
img_3709,1
img_3710,1
img_3711,0
img_3712,0
img_3713,16
img_3714,1
img_3715,0
img_3716,7
img_3717,4
img_3718,0
img_3719,0
img_3720,0
img_3721,2
img_3722,0
img_3723,1
img_3724,1
img_3725,10
img_3726,8
img_3728,0
img_3729,1
img_3730,34
img_3731,2
img_3732,9
img_3733,2
img_3734,0
img_3735,1
img_3736,8
img_3737,7
img_3738,4
img_3739,0
img_3740,1
img_3741,7
img_3742,5
img_3743,7
img_3744,1
img_3745,4
img_3746,1
img_3747,6
img_3748,1
img_3749,0
img_3750,3
img_3751,1
img_3752,20
img_3753,5
img_3754,7
img_3755,0
img_3756,2
img_3757,0
img_3758,3
img_3759,4
img_3760,2
img_3761,15
img_3762,1
img_3763,13
img_3764,0
img_3765,1
img_3766,0
img_3767,7
img_3768,6
img_3769,2
img_3770,8
img_3771,5
img_3772,9
img_3773,3
img_3774,0
img_3775,4
img_3776,2
img_3777,6
img_3778,1
img_3779,0
img_3780,0
img_3782,2
img_3783,1
img_3784,3
img_3785,2
img_3786,0
img_3787,0
img_3788,9
img_3789,16
img_3790,5
img_3791,4
img_3792,1
img_3793,3
img_3794,10
img_3795,1
img_3796,1
img_3798,14
img_3799,1
img_3800,4
img_3801,0
img_3802,3
img_3803,1
img_3804,2
img_3805,7
img_3806,0
img_3807,0
img_3808,5
img_3809,0
img_3810,0
img_3811,3
img_3812,2
img_3813,1
img_3814,4
img_3815,3
img_3816,1
img_3817,4
img_3818,0
img_3819,3
img_3820,2
img_3821,2
img_3822,2
img_3823,2
img_3824,0
img_3825,0
img_3826,3
img_3827,0
img_3828,5
img_3829,6
img_3830,9
img_3831,1
img_3832,0
img_3833,0
img_3834,1
img_3835,1
img_3836,17
img_3837,1
img_3838,0
img_3839,0
img_3840,6
