Image,Predicted-Lymphocyte_x,Predicted-Lymphocyte_y
img_1357,0,9.0
img_1358,0,2.0
img_1359,0,0.0
img_1360,0,3.0
img_1361,0,0.0
img_1362,0,0.0
img_1363,0,5.0
img_1364,0,8.0
img_1365,0,1.0
img_1366,0,1.0
img_1367,0,1.0
img_1368,0,1.0
img_1369,0,0.0
img_1370,0,3.0
img_1371,0,7.0
img_1372,0,6.0
img_1373,0,3.0
img_1374,0,1.0
img_1375,0,1.0
img_1376,0,10.0
img_1377,0,4.0
img_1378,0,0.0
img_1379,0,1.0
img_1380,0,4.0
img_1381,0,1.0
img_1382,0,5.0
img_1383,0,2.0
img_1384,0,2.0
img_1385,0,2.0
img_1386,0,0.0
img_1387,0,6.0
img_1388,0,2.0
img_1389,0,7.0
img_1390,0,1.0
img_1391,0,4.0
img_1392,0,2.0
img_1393,0,1.0
img_1394,0,0.0
img_1395,0,0.0
img_1396,0,1.0
img_1397,0,4.0
img_1398,0,1.0
img_1399,0,12.0
img_1400,0,24.0
img_1401,0,3.0
img_1402,0,2.0
img_1403,0,0.0
img_1404,0,0.0
img_1405,0,1.0
img_1406,0,0.0
img_1407,0,2.0
img_1408,0,9.0
img_1409,0,2.0
img_1410,0,1.0
img_1411,0,1.0
img_1412,0,2.0
img_1413,0,0.0
img_1414,0,2.0
img_1415,0,2.0
img_1416,0,5.0
img_1417,0,1.0
img_1418,0,0.0
img_1419,0,2.0
img_1420,0,2.0
img_1421,0,0.0
img_1422,0,3.0
img_1423,0,0.0
img_1424,0,14.0
img_1425,0,0.0
img_1426,0,26.0
img_1427,0,2.0
img_1428,0,4.0
img_1429,0,11.0
img_1430,0,0.0
img_1431,0,3.0
img_1432,0,9.0
img_1433,0,6.0
img_1434,0,8.0
img_1435,0,1.0
img_1436,0,0.0
img_1437,0,5.0
img_1438,0,11.0
img_1439,0,3.0
img_1440,0,4.0
img_1441,0,2.0
img_1442,0,6.0
img_1443,0,2.0
img_1444,0,6.0
img_1445,0,2.0
img_1446,0,0.0
img_1447,0,9.0
img_1448,0,10.0
img_1449,0,1.0
img_1450,0,1.0
img_1451,0,2.0
img_1452,0,3.0
img_1453,0,1.0
img_1454,0,0.0
img_1455,0,3.0
img_1456,0,1.0
img_1457,0,10.0
img_1458,0,12.0
img_1459,0,0.0
img_1460,0,1.0
img_1461,0,2.0
img_1462,0,3.0
img_1463,0,6.0
img_1464,0,10.0
img_1465,0,3.0
img_1466,0,4.0
img_1467,0,5.0
img_1468,0,1.0
img_1469,0,0.0
img_1470,0,0.0
img_1471,0,17.0
img_1472,0,3.0
img_1473,0,0.0
img_1474,0,0.0
img_1475,0,0.0
img_1476,0,1.0
img_1477,0,15.0
img_1478,0,1.0
img_1479,0,3.0
img_1480,0,4.0
img_1481,0,0.0
img_1482,0,2.0
img_1483,0,4.0
img_1484,0,1.0
img_1485,0,0.0
img_1486,0,3.0
img_1487,0,6.0
img_1488,0,15.0
img_1489,0,15.0
img_1490,0,6.0
img_1491,0,0.0
img_1492,0,4.0
img_1493,0,8.0
img_1494,0,0.0
img_1495,0,2.0
img_1496,0,4.0
img_1497,0,1.0
img_1498,0,6.0
img_1499,0,1.0
img_1500,0,7.0
img_1501,0,6.0
img_1502,0,10.0
img_1503,0,1.0
img_1504,0,4.0
img_1505,0,6.0
img_1506,0,2.0
img_1507,0,3.0
img_1508,0,0.0
img_1509,0,15.0
img_1510,0,4.0
img_1511,0,6.0
img_1512,0,0.0
img_1513,0,2.0
img_1514,0,10.0
img_1515,0,0.0
img_1516,0,0.0
img_1517,0,3.0
img_1518,0,10.0
img_1519,0,1.0
img_1520,0,0.0
img_1521,0,2.0
img_1522,0,5.0
img_1523,0,5.0
img_1524,0,0.0
img_1525,0,0.0
img_1526,0,18.0
img_1527,0,3.0
img_1528,0,1.0
img_1529,0,2.0
img_1530,0,0.0
img_1531,0,1.0
img_1532,0,7.0
img_1533,0,5.0
img_1534,0,1.0
img_1535,0,14.0
img_1536,0,2.0
img_1537,0,5.0
img_1538,0,0.0
img_1539,0,1.0
img_1540,0,4.0
img_1541,0,1.0
img_1542,0,5.0
img_1543,0,0.0
img_1544,0,20.0
img_1545,0,1.0
img_1546,0,4.0
img_1547,0,6.0
img_1548,0,3.0
img_1549,0,7.0
img_1550,0,0.0
img_1551,0,0.0
img_1552,0,2.0
img_1553,0,1.0
img_1554,0,1.0
img_1555,0,18.0
img_1556,0,1.0
img_1557,0,5.0
img_1558,0,12.0
img_1559,0,2.0
img_1560,0,3.0
img_1561,0,1.0
img_1562,0,2.0
img_1563,0,8.0
img_1564,0,0.0
img_1565,0,0.0
img_1566,0,0.0
img_1567,0,0.0
img_1568,0,19.0
img_1569,0,3.0
img_1570,0,2.0
img_1571,0,1.0
img_1572,0,10.0
img_1573,0,0.0
img_1574,0,4.0
img_1575,0,12.0
img_1576,0,0.0
img_1577,0,18.0
img_1578,0,5.0
img_1579,0,0.0
img_1580,0,2.0
img_1581,0,1.0
img_1582,0,1.0
img_1583,0,4.0
img_1584,0,3.0
img_1585,0,0.0
img_1586,0,8.0
img_1587,0,0.0
img_1588,0,1.0
img_1589,0,1.0
img_1590,0,4.0
img_1591,0,2.0
img_1592,0,1.0
img_1593,0,0.0
img_1594,0,8.0
img_1595,0,0.0
img_1596,0,0.0
img_1597,0,3.0
img_1598,0,0.0
img_1599,0,2.0
img_1600,0,2.0
img_1601,0,16.0
img_1602,0,0.0
img_1603,0,2.0
img_1604,0,1.0
img_1605,0,3.0
img_1606,0,2.0
img_1607,0,5.0
img_1608,0,0.0
img_1609,0,1.0
img_1610,0,11.0
img_1611,0,1.0
img_1612,0,3.0
img_1613,0,4.0
img_1614,0,23.0
img_1615,0,0.0
img_1616,0,3.0
img_1617,0,1.0
img_1618,0,1.0
img_1619,0,4.0
img_1620,0,1.0
img_1621,0,6.0
img_1622,0,0.0
img_1623,0,2.0
img_1624,0,2.0
img_1625,0,0.0
img_1626,0,2.0
img_1627,0,1.0
img_1628,0,5.0
img_1629,0,1.0
img_1630,0,0.0
img_1631,0,9.0
img_1632,0,2.0
img_1633,0,0.0
img_1634,0,0.0
img_1635,0,1.0
img_1636,0,3.0
img_1637,0,2.0
img_1638,0,0.0
img_1639,0,1.0
img_1640,0,0.0
img_1641,0,0.0
img_1642,0,2.0
img_1643,0,13.0
img_1644,0,1.0
img_1645,0,6.0
img_1646,0,16.0
img_1647,0,0.0
img_1648,0,1.0
img_1649,0,0.0
img_1650,0,1.0
img_1651,0,1.0
img_1652,0,1.0
img_1653,0,2.0
img_1654,0,3.0
img_1655,0,0.0
img_1656,0,6.0
img_1657,0,2.0
img_1658,0,2.0
img_1659,0,4.0
img_1660,0,0.0
img_1661,0,1.0
img_1662,0,1.0
img_1663,0,2.0
img_1664,0,1.0
img_1665,0,8.0
img_1666,0,4.0
img_1667,0,16.0
img_1668,0,1.0
img_1669,0,1.0
img_1670,0,5.0
img_1671,0,1.0
img_1672,0,0.0
img_1673,0,2.0
img_1674,0,0.0
img_1675,0,0.0
img_1676,0,6.0
img_1677,0,5.0
img_1678,0,5.0
img_1679,0,0.0
img_1680,0,15.0
img_1681,0,2.0
img_1682,0,0.0
img_1683,0,1.0
img_1684,0,0.0
img_1685,0,0.0
img_1686,0,4.0
img_1687,0,26.0
img_1688,0,6.0
img_1689,0,9.0
img_1690,0,1.0
img_1691,0,0.0
img_1692,0,6.0
img_1693,0,0.0
img_1694,0,5.0
img_1695,0,1.0
img_1696,0,3.0
img_1697,0,1.0
img_1698,0,0.0
img_1699,0,6.0
img_1700,0,0.0
img_1701,0,0.0
img_1702,0,0.0
img_1703,0,0.0
img_1704,0,5.0
img_1705,0,3.0
img_1706,0,9.0
img_1707,0,8.0
img_1708,0,0.0
img_1709,0,2.0
img_1710,0,7.0
img_1711,0,0.0
img_1712,0,2.0
img_1713,0,1.0
img_1714,0,2.0
img_1715,0,2.0
img_1716,0,0.0
img_1717,0,2.0
img_1718,0,0.0
img_1719,0,1.0
img_1720,0,9.0
img_1721,0,26.0
img_1722,0,3.0
img_1723,0,8.0
img_1724,0,0.0
img_1725,0,4.0
img_1726,0,7.0
img_1727,0,11.0
img_1728,0,7.0
img_1729,0,1.0
img_1730,0,7.0
img_1731,0,0.0
img_1732,0,2.0
img_1733,0,0.0
img_1734,0,13.0
img_1735,0,3.0
img_1736,0,3.0
img_1737,0,10.0
img_1738,0,1.0
img_1739,0,1.0
img_1740,0,5.0
img_1741,0,3.0
img_1742,0,0.0
img_1743,0,0.0
img_1744,0,28.0
img_1745,0,1.0
img_1746,0,2.0
img_1747,0,0.0
img_1748,0,1.0
img_1749,0,2.0
img_1750,0,2.0
img_1751,0,2.0
img_1752,0,3.0
img_1753,0,0.0
img_1754,0,3.0
img_1755,0,2.0
img_1756,0,5.0
img_1757,0,0.0
img_1758,0,0.0
img_1759,0,6.0
img_1760,0,4.0
img_1761,0,1.0
img_1762,0,0.0
img_1763,0,10.0
img_1764,0,3.0
img_1765,0,0.0
img_1766,0,1.0
img_1767,0,2.0
img_1768,0,8.0
img_1769,0,0.0
img_1770,0,2.0
img_1771,0,1.0
img_1772,0,1.0
img_1773,0,1.0
img_1774,0,4.0
img_1775,0,2.0
img_1776,0,7.0
img_1777,0,4.0
img_1778,0,1.0
img_1779,0,0.0
img_1780,0,1.0
img_1781,0,1.0
img_1782,0,1.0
img_1783,0,10.0
img_1784,0,10.0
img_1785,0,4.0
img_1786,0,1.0
img_1787,0,0.0
img_1788,0,0.0
img_1789,0,5.0
img_1790,0,5.0
img_1791,0,3.0
img_1792,0,4.0
img_1793,0,0.0
img_1794,0,0.0
img_1795,0,15.0
img_1796,0,6.0
img_1797,0,1.0
img_1798,0,0.0
img_1799,0,4.0
img_1800,0,4.0
img_1801,0,1.0
img_1802,0,0.0
img_1803,0,2.0
img_1804,0,1.0
img_1805,0,0.0
img_1806,0,9.0
img_1807,0,2.0
img_1808,0,3.0
img_1809,0,4.0
img_1810,0,24.0
img_1811,0,6.0
img_1812,0,4.0
img_1813,0,7.0
img_1814,0,8.0
img_1815,0,20.0
img_1816,0,0.0
img_1817,0,1.0
img_1818,0,16.0
img_1819,0,3.0
img_1820,0,6.0
img_1821,0,0.0
img_1822,0,2.0
img_1823,0,0.0
img_1824,0,3.0
img_1825,0,0.0
img_1826,0,3.0
img_1827,0,6.0
img_1828,0,10.0
img_1829,0,19.0
img_1830,0,6.0
img_1831,0,2.0
img_1832,0,0.0
img_1833,0,2.0
img_1834,0,2.0
img_1835,0,0.0
img_1836,0,11.0
img_1837,0,4.0
img_1838,0,4.0
img_1839,0,3.0
img_1840,0,1.0
img_1841,0,19.0
img_1842,0,1.0
img_1843,0,1.0
img_1844,0,6.0
img_1845,0,0.0
img_1846,0,3.0
img_1847,0,0.0
img_1848,0,0.0
img_1849,0,4.0
img_1850,0,1.0
img_1851,0,0.0
img_1852,0,2.0
img_1853,0,2.0
img_1854,0,0.0
img_1855,0,0.0
img_1856,0,1.0
img_1857,0,4.0
img_1858,0,10.0
img_1859,0,1.0
img_1860,0,4.0
img_1861,0,4.0
img_1862,0,0.0
img_1863,0,4.0
img_1864,0,5.0
img_1865,0,1.0
img_1866,0,1.0
img_1867,0,0.0
img_1868,0,5.0
img_1869,0,2.0
img_1870,0,0.0
img_1871,0,0.0
img_1872,0,1.0
img_1873,0,0.0
img_1874,0,6.0
img_1875,0,8.0
img_1876,0,1.0
img_1877,0,0.0
img_1878,0,1.0
img_1879,0,0.0
img_1880,0,5.0
img_1881,0,0.0
img_1882,0,9.0
img_1883,0,12.0
img_1884,0,4.0
img_1885,0,2.0
img_1886,0,5.0
img_1887,0,8.0
img_1888,0,1.0
img_1889,0,2.0
img_1890,0,2.0
img_1891,0,3.0
img_1892,0,1.0
img_1893,0,1.0
img_1894,0,2.0
img_1895,0,0.0
img_1896,0,1.0
img_1897,0,0.0
img_1898,0,2.0
img_1899,0,7.0
img_1900,0,1.0
img_1901,0,5.0
img_1902,0,4.0
img_1903,0,4.0
img_1904,0,4.0
img_1905,0,4.0
img_1906,0,1.0
img_1907,0,0.0
img_1908,0,0.0
img_1909,0,2.0
img_1910,0,1.0
img_1911,0,9.0
img_1912,0,3.0
img_1913,0,2.0
img_1914,0,0.0
img_1915,0,4.0
img_1916,0,1.0
img_1917,0,1.0
img_1918,0,7.0
img_1919,0,1.0
img_1920,0,1.0
img_1921,0,0.0
img_1922,0,7.0
img_1923,0,17.0
img_1924,0,0.0
img_1925,0,0.0
img_1926,0,0.0
img_1927,0,2.0
img_1928,0,0.0
img_1929,0,5.0
img_1930,0,6.0
img_1931,0,4.0
img_1932,0,18.0
img_1933,0,0.0
img_1934,0,16.0
img_1935,0,2.0
img_1936,0,5.0
img_1937,0,10.0
img_1938,0,6.0
img_1939,0,5.0
img_1940,0,1.0
img_1941,0,6.0
img_1942,0,1.0
img_1943,0,2.0
img_1944,0,2.0
img_1945,0,8.0
img_1946,0,5.0
img_1947,0,1.0
img_1948,0,7.0
img_1949,0,1.0
img_1950,0,6.0
img_1951,0,1.0
img_1952,0,0.0
img_1953,0,1.0
img_1954,0,0.0
img_1955,0,5.0
img_1956,0,1.0
img_1957,0,9.0
img_1958,0,8.0
img_1959,0,3.0
img_1960,0,1.0
img_1961,0,0.0
img_1962,0,1.0
img_1963,0,2.0
img_1964,0,0.0
img_1965,0,7.0
img_1966,0,4.0
img_1967,0,0.0
img_1968,0,0.0
img_1969,0,4.0
img_1970,0,1.0
img_1971,0,0.0
img_1972,0,1.0
img_1973,0,2.0
img_1974,0,6.0
img_1975,0,2.0
img_1976,0,6.0
img_1977,0,17.0
img_1978,0,17.0
img_1979,0,4.0
img_1980,0,3.0
img_1981,0,7.0
img_1982,0,0.0
img_1983,0,1.0
img_1984,0,9.0
img_1985,0,1.0
img_1986,0,0.0
img_1987,0,1.0
img_1988,0,1.0
img_1989,0,2.0
img_1990,0,1.0
img_1991,0,1.0
img_1992,0,3.0
img_1993,0,9.0
img_1994,0,4.0
img_1995,0,9.0
img_1996,0,0.0
img_1997,0,1.0
img_1998,0,1.0
img_1999,0,1.0
img_2000,0,2.0
img_2001,0,0.0
img_2002,0,2.0
img_2003,0,3.0
img_2004,0,0.0
img_2005,0,0.0
img_2006,0,4.0
img_2007,0,1.0
img_2008,0,2.0
img_2009,0,6.0
img_2010,0,4.0
img_2011,0,3.0
img_2012,0,12.0
img_2013,0,3.0
img_2014,0,1.0
img_2015,0,3.0
img_2016,0,14.0
img_2017,0,0.0
img_2018,0,2.0
img_2019,0,23.0
img_2020,0,1.0
img_2021,0,0.0
img_2022,0,2.0
img_2023,0,4.0
img_2024,0,2.0
img_2025,0,0.0
img_2026,0,0.0
img_2027,0,0.0
img_2028,0,5.0
img_2029,0,2.0
img_2030,0,1.0
img_2031,0,0.0
img_2032,0,0.0
img_2033,0,2.0
img_2034,0,0.0
img_2035,0,1.0
img_2036,0,19.0
img_2037,0,8.0
img_2038,0,1.0
img_2039,0,6.0
img_2040,0,7.0
img_2041,0,0.0
img_2042,0,0.0
img_2043,0,1.0
img_2044,0,2.0
img_2045,0,1.0
img_2046,0,0.0
img_2047,0,0.0
img_2048,0,1.0
img_2049,0,1.0
img_2050,0,1.0
img_2051,0,0.0
img_2052,0,25.0
img_2053,0,4.0
img_2054,0,3.0
img_2055,0,19.0
img_2056,0,7.0
img_2057,0,1.0
img_2058,0,0.0
img_2059,0,0.0
img_2060,0,1.0
img_2061,0,14.0
img_2062,0,11.0
img_2063,0,2.0
img_2064,0,0.0
img_2065,0,0.0
img_2066,0,5.0
img_2067,0,3.0
img_2068,0,0.0
img_2069,0,3.0
img_2070,0,1.0
img_2071,0,3.0
img_2072,0,5.0
img_2073,0,1.0
img_2074,0,0.0
img_2075,0,0.0
img_2076,0,0.0
img_2077,0,2.0
img_2078,0,0.0
img_2079,0,0.0
img_2080,0,4.0
img_2081,0,0.0
img_2082,0,5.0
img_2083,0,11.0
img_2084,0,2.0
img_2085,0,1.0
img_2086,0,2.0
img_2087,0,4.0
img_2088,0,1.0
img_2089,0,0.0
img_2090,0,2.0
img_2091,0,0.0
img_2092,0,7.0
img_2093,0,0.0
img_2094,0,2.0
img_2095,0,0.0
img_2096,0,22.0
img_2097,0,2.0
img_2098,0,4.0
img_2099,0,2.0
img_2100,0,0.0
img_2101,0,0.0
img_2102,0,12.0
img_2103,0,0.0
img_2104,0,1.0
img_2105,0,0.0
img_2106,0,4.0
img_2107,0,1.0
img_2108,0,1.0
img_2109,0,5.0
img_2110,0,0.0
img_2111,0,0.0
img_2112,0,1.0
img_2113,0,2.0
img_2114,0,4.0
img_2115,0,2.0
img_2116,0,0.0
img_2117,0,1.0
img_2118,0,4.0
img_2119,0,2.0
img_2120,0,2.0
img_2121,0,4.0
img_2122,0,3.0
img_2123,0,1.0
img_2124,0,2.0
img_2125,0,2.0
img_2126,0,18.0
img_2127,0,1.0
img_2128,0,0.0
img_2129,0,6.0
img_2130,0,4.0
img_2131,0,5.0
img_2132,0,1.0
img_2133,0,1.0
img_2134,0,2.0
img_2135,0,0.0
img_2136,0,2.0
img_2137,0,0.0
img_2138,0,2.0
img_2139,0,0.0
img_2140,0,11.0
img_2141,0,0.0
img_2142,0,1.0
img_2143,0,1.0
img_2144,0,9.0
img_2145,0,12.0
img_2146,0,1.0
img_2147,0,0.0
img_2148,0,8.0
img_2149,0,2.0
img_2150,0,1.0
img_2151,0,1.0
img_2152,0,0.0
img_2153,0,2.0
img_2154,0,0.0
img_2155,0,1.0
img_2156,0,0.0
img_2157,0,1.0
img_2158,0,1.0
img_2159,0,3.0
img_2160,0,2.0
img_2161,0,0.0
img_2162,0,4.0
img_2163,0,1.0
img_2164,0,3.0
img_2165,0,13.0
img_2166,0,2.0
img_2167,0,3.0
img_2168,0,0.0
img_2169,0,5.0
img_2170,0,3.0
img_2171,0,12.0
img_2172,0,1.0
img_2173,0,5.0
img_2174,0,0.0
img_2175,0,4.0
img_2176,0,3.0
img_2177,0,12.0
img_2178,0,1.0
img_2179,0,4.0
img_2180,0,1.0
img_2181,0,9.0
img_2182,0,0.0
img_2183,0,2.0
img_2184,0,0.0
img_2185,0,0.0
img_2186,0,2.0
img_2187,0,9.0
img_2188,0,0.0
img_2189,0,1.0
img_2190,0,2.0
img_2191,0,4.0
img_2192,0,1.0
img_2193,0,7.0
img_2194,0,2.0
img_2195,0,3.0
img_2196,0,22.0
img_2197,0,1.0
img_2198,0,0.0
img_2199,0,3.0
img_2200,0,0.0
img_2201,0,7.0
img_2202,0,1.0
img_2203,0,6.0
img_2204,0,3.0
img_2205,0,1.0
img_2206,0,1.0
img_2207,0,8.0
img_2208,0,4.0
img_2209,0,1.0
img_2210,0,0.0
img_2211,0,6.0
img_2212,0,1.0
img_2213,0,3.0
img_2214,0,5.0
img_2215,0,2.0
img_2216,0,0.0
img_2217,0,2.0
img_2218,0,4.0
img_2219,0,4.0
img_2220,0,1.0
img_2221,0,1.0
img_2222,0,4.0
img_2223,0,16.0
img_2224,0,2.0
img_2225,0,2.0
img_2226,0,1.0
img_2227,0,0.0
img_2228,0,7.0
img_2229,0,2.0
img_2230,0,0.0
img_2231,0,0.0
img_2232,0,0.0
img_2233,0,12.0
img_2234,0,11.0
img_2235,0,8.0
img_2236,0,2.0
img_2237,0,5.0
img_2238,0,5.0
img_2239,0,12.0
img_2240,0,0.0
img_2241,0,6.0
img_2242,0,37.0
img_2243,0,3.0
img_2244,0,3.0
img_2245,0,1.0
img_2246,0,3.0
img_2247,0,1.0
img_2248,0,0.0
img_2249,0,1.0
img_2250,0,1.0
img_2251,0,1.0
img_2252,0,6.0
img_2253,0,7.0
img_2254,0,2.0
img_2255,0,6.0
img_2256,0,8.0
img_2257,0,5.0
img_2258,0,12.0
img_2259,0,2.0
img_2260,0,12.0
img_2261,0,17.0
img_2262,0,4.0
img_2263,0,2.0
img_2264,0,2.0
img_2265,0,0.0
img_2266,0,2.0
img_2267,0,0.0
img_2268,0,4.0
img_2269,0,1.0
img_2270,0,1.0
img_2271,0,2.0
img_2272,0,0.0
img_2273,0,1.0
img_2274,0,0.0
img_2275,0,0.0
img_2276,0,5.0
img_2277,0,0.0
img_2278,0,3.0
img_2279,0,2.0
img_2280,0,1.0
img_2281,0,23.0
img_2282,0,0.0
img_2283,0,1.0
img_2284,0,0.0
img_2285,0,1.0
img_2286,0,1.0
img_2287,0,2.0
img_2288,0,1.0
img_2289,0,10.0
img_2290,0,3.0
img_2291,0,0.0
img_2292,0,0.0
img_2293,0,5.0
img_2294,0,0.0
img_2295,0,0.0
img_2296,0,9.0
img_2297,0,1.0
img_2298,0,3.0
img_2299,0,9.0
img_2300,0,1.0
img_2301,0,5.0
img_2302,0,1.0
img_2303,0,5.0
img_2304,0,1.0
img_2305,0,7.0
img_2306,0,1.0
img_2307,0,3.0
img_2308,0,3.0
img_2309,0,3.0
img_2310,0,1.0
img_2311,0,0.0
img_2312,0,1.0
img_2313,0,0.0
img_2314,0,0.0
img_2315,0,0.0
img_2316,0,0.0
img_2317,0,11.0
img_2318,0,2.0
img_2319,0,0.0
img_2320,0,1.0
img_2321,0,0.0
img_2322,0,4.0
img_2323,0,0.0
img_2324,0,1.0
img_2325,0,4.0
img_2326,0,3.0
img_2327,0,1.0
img_2328,0,20.0
img_2329,0,1.0
img_2330,0,0.0
img_2331,0,4.0
img_2332,0,9.0
img_2333,0,0.0
img_2334,0,2.0
img_2335,0,0.0
img_2336,0,5.0
img_2337,0,1.0
img_2338,0,1.0
img_2339,0,0.0
img_2340,0,0.0
img_2341,0,5.0
img_2342,0,3.0
img_2343,0,1.0
img_2344,0,0.0
img_2345,0,0.0
img_2346,0,19.0
img_2347,0,3.0
img_2348,0,16.0
img_2349,0,5.0
img_2350,0,0.0
img_2351,0,0.0
img_2352,0,1.0
img_2353,0,0.0
img_2354,0,0.0
img_2355,0,7.0
img_2356,0,0.0
img_2357,0,0.0
img_2358,0,1.0
img_2359,0,0.0
img_2360,0,16.0
img_2361,0,4.0
img_2362,0,15.0
img_2363,0,1.0
img_2364,0,6.0
img_2365,0,1.0
img_2366,0,15.0
img_2367,0,3.0
img_2368,0,2.0
img_2369,0,0.0
img_2370,0,0.0
img_2371,0,23.0
img_2372,0,11.0
img_2373,0,4.0
img_2374,0,4.0
img_2375,0,1.0
img_2376,0,1.0
img_2377,0,0.0
img_2378,0,0.0
img_2379,0,3.0
img_2380,0,1.0
img_2381,0,3.0
img_2382,0,0.0
img_2383,0,0.0
img_2384,0,2.0
img_2385,0,5.0
img_2386,0,0.0
img_2387,0,2.0
img_2388,0,4.0
img_2389,0,1.0
img_2390,0,4.0
img_2391,0,1.0
img_2392,0,2.0
img_2393,0,2.0
img_2394,0,5.0
img_2395,0,3.0
img_2396,0,8.0
img_2397,0,3.0
img_2398,0,2.0
img_2399,0,1.0
img_2400,0,0.0
img_2401,0,1.0
img_2402,0,8.0
img_2403,0,4.0
img_2404,0,7.0
img_2405,0,3.0
img_2406,0,1.0
img_2407,0,1.0
img_2408,0,4.0
img_2409,0,12.0
img_2410,0,1.0
img_2411,0,0.0
img_2412,0,7.0
img_2413,0,1.0
img_2414,0,0.0
img_2415,0,11.0
img_2416,0,3.0
img_2417,0,4.0
img_2418,0,0.0
img_2419,0,1.0
img_2420,0,7.0
img_2421,0,3.0
img_2422,0,2.0
img_2423,0,4.0
img_2424,0,3.0
img_2425,0,2.0
img_2426,0,3.0
img_2427,0,0.0
img_2428,0,4.0
img_2429,0,1.0
img_2430,0,6.0
img_2431,0,8.0
img_2432,0,2.0
img_2433,0,8.0
img_2434,0,5.0
img_2435,0,3.0
img_2436,0,0.0
img_2437,0,2.0
img_2438,0,4.0
img_2439,0,0.0
img_2440,0,3.0
img_2441,0,0.0
img_2442,0,2.0
img_2443,0,2.0
img_2444,0,6.0
img_2445,0,4.0
img_2446,0,1.0
img_2447,0,2.0
img_2448,0,4.0
img_2449,0,10.0
img_2450,0,1.0
img_2451,0,0.0
img_2452,0,5.0
img_2453,0,0.0
img_2454,0,0.0
img_2455,0,0.0
img_2456,0,1.0
img_2457,0,1.0
img_2458,0,26.0
img_2459,0,0.0
img_2460,0,1.0
img_2461,0,0.0
img_2462,0,2.0
img_2463,0,10.0
img_2464,0,1.0
img_2465,0,0.0
img_2466,0,1.0
img_2467,0,0.0
img_2468,0,12.0
img_2469,0,0.0
img_2470,0,0.0
img_2471,0,0.0
img_2472,0,0.0
img_2473,0,0.0
img_2474,0,1.0
img_2475,0,0.0
img_2476,0,5.0
img_2477,0,13.0
img_2478,0,1.0
img_2479,0,5.0
img_2480,0,1.0
img_2481,0,3.0
img_2482,0,1.0
img_2483,0,3.0
img_2484,0,2.0
img_2485,0,1.0
img_2486,0,6.0
img_2487,0,0.0
img_2488,0,3.0
img_2489,0,1.0
img_2490,0,18.0
img_2491,0,1.0
img_2492,0,1.0
img_2493,0,3.0
img_2494,0,0.0
img_2495,0,8.0
img_2496,0,0.0
img_2497,0,0.0
img_2498,0,0.0
img_2499,0,0.0
img_2500,0,0.0
img_2501,0,0.0
img_2502,0,0.0
img_2503,0,8.0
img_2504,0,2.0
img_2505,0,2.0
img_2506,0,1.0
img_2507,0,0.0
img_2508,0,8.0
img_2509,0,2.0
img_2510,0,2.0
img_2511,0,0.0
img_2512,0,4.0
img_2513,0,4.0
img_2514,0,3.0
img_2515,0,2.0
img_2516,0,0.0
img_2517,0,1.0
img_2518,0,7.0
img_2519,0,9.0
img_2520,0,4.0
img_2521,0,3.0
img_2522,0,0.0
img_2523,0,4.0
img_2524,0,8.0
img_2525,0,2.0
img_2526,0,0.0
img_2527,0,0.0
img_2528,0,0.0
img_2529,0,3.0
img_2530,0,5.0
img_2531,0,1.0
img_2532,0,1.0
img_2533,0,3.0
img_2534,0,8.0
img_2535,0,3.0
img_2536,0,9.0
img_2537,0,1.0
img_2538,0,1.0
img_2539,0,2.0
img_2540,0,0.0
img_2541,0,1.0
img_2542,0,1.0
img_2543,0,5.0
img_2544,0,30.0
img_2545,0,1.0
img_2546,0,1.0
img_2547,0,3.0
img_2548,0,0.0
img_2549,0,2.0
img_2550,0,2.0
img_2551,0,0.0
img_2552,0,5.0
img_2553,0,0.0
img_2554,0,5.0
img_2555,0,4.0
img_2556,0,0.0
img_2557,0,2.0
img_2558,0,0.0
img_2559,0,0.0
img_2560,0,3.0
img_2561,0,2.0
img_2562,0,1.0
img_2563,0,7.0
img_2564,0,15.0
img_2565,0,3.0
img_2566,0,1.0
img_2567,0,0.0
img_2568,0,9.0
img_2569,0,0.0
img_2570,0,0.0
img_2571,0,0.0
img_2572,0,0.0
img_2573,0,2.0
img_2574,0,0.0
img_2575,0,0.0
img_2576,0,0.0
img_2577,0,0.0
img_2578,0,0.0
img_2579,0,3.0
img_2580,0,1.0
img_2581,0,2.0
img_2582,0,3.0
img_2583,0,1.0
img_2584,0,5.0
img_2585,0,5.0
img_2586,0,6.0
img_2587,0,0.0
img_2588,0,8.0
img_2589,0,0.0
img_2590,0,1.0
img_2591,0,1.0
img_2592,0,1.0
img_2593,0,1.0
img_2594,0,3.0
img_2595,0,0.0
img_2596,0,0.0
img_2597,0,5.0
img_2598,0,0.0
img_2599,0,3.0
img_2600,0,4.0
img_2601,0,5.0
img_2602,0,14.0
img_2603,0,9.0
img_2604,0,3.0
img_2605,0,1.0
img_2606,0,1.0
img_2607,0,8.0
img_2608,0,8.0
img_2609,0,1.0
img_2610,0,1.0
img_2611,0,0.0
img_2612,0,0.0
img_2613,0,2.0
img_2614,0,0.0
img_2615,0,1.0
img_2616,0,0.0
img_2617,0,1.0
img_2618,0,8.0
img_2619,0,1.0
img_2620,0,0.0
img_2621,0,2.0
img_2622,0,0.0
img_2623,0,0.0
img_2624,0,1.0
img_2625,0,2.0
